2491;5369;385
2566;5438;386
2553;5437;387
2391;5293;388
2452;5360;389
2573;5491;390
2529;5467;391
2717;5653;392
2639;5583;393
2568;5500;394
2534;5502;395
2545;5505;396
2700;5682;397
2659;5633;398
2481;5485;399
2543;5567;400
2652;5674;401
2635;5659;402
2587;5629;403
2632;5660;404
2659;5705;405
2596;5652;406
2594;5688;407
2558;5640;408
2650;5750;409
2689;5789;410
2692;5818;411
2699;5807;412
2690;5800;413
2808;5938;414
2733;5905;415
2814;5968;416
2746;5910;417
2816;5990;418
2791;5975;419
2846;6030;420
2693;5903;421
2787;6007;422
2813;6059;423
2789;6017;424
2716;5956;425
2682;5936;426
2957;6231;427
2967;6233;428
2820;6090;429
2869;6151;430
2813;6145;431
2801;6115;432
2823;6137;433
2837;6157;434
2906;6248;435
2901;6239;436
2677;6011;437
2799;6149;438
2897;6277;439
2920;6282;440
2921;6305;441
2806;6180;442
3077;6479;443
2869;6269;444
3011;6429;445
3019;6443;446
2959;6433;447
2916;6374;448
2922;6390;449
2995;6455;450
3005;6483;451
2973;6455;452
3007;6495;453
2951;6459;454
3070;6604;455
3027;6535;456
3150;6686;457
3039;6577;458
3089;6651;459
3032;6590;460
3141;6717;461
3048;6626;462
3061;6679;463
3209;6821;464
3096;6712;465
3080;6682;466
3029;6669;467
3269;6901;468
3090;6736;469
3082;6738;470
3105;6787;471
3215;6875;472
3098;6770;473
3151;6835;474
3141;6853;475
3203;6911;476
3182;6896;477
3194;6916;478
3195;6959;479
3251;7007;480
3168;6906;481
3269;7013;482
3249;7021;483
3215;6987;484
3225;7015;485
3268;7060;486
3179;6999;487
3091;6897;488
3373;7193;489
3272;7090;490
3222;7062;491
3152;7012;492
3275;7133;493
3283;7147;494
3192;7094;495
3283;7167;496
3317;7215;497
3253;7151;498
3296;7206;499
3360;7284;500
3544;7470;501
3376;7324;502
3434;7402;503
3339;7289;504
3371;7331;505
3397;7369;506
3357;7361;507
3450;7438;508
3438;7430;509
3453;7459;510
3365;7419;511
3411;7445;512
3362;7390;513
3455;7493;514
3486;7556;515
3513;7587;516
3599;7665;517
3463;7563;518
3510;7638;519
3388;7490;520
3608;7702;521
3511;7623;522
3534;7678;523
3563;7719;524
3445;7589;525
3666;7832;526
3645;7829;527
3589;7781;528
3670;7842;529
3517;7707;530
3535;7759;531
3421;7649;532
3485;7709;533
3629;7873;534
3664;7922;535
3467;7713;536
3696;7968;537
3621;7889;538
3641;7925;539
3771;8071;540
3703;8009;541
3576;7910;542
3628;7980;543
3721;8065;544
3722;8058;545
3725;8075;546
3759;8129;547
3678;8064;548
3738;8112;549
3749;8157;550
3746;8160;551
3743;8147;552
3754;8160;553
3637;8053;554
3704;8142;555
3795;8243;556
3738;8194;557
3860;8338;558
3738;8240;559
3797;8307;560
3905;8415;561
3923;8433;562
3757;8295;563
3764;8302;564
3886;8418;565
3855;8425;566
3883;8469;567
3918;8492;568
3787;8363;569
3993;8575;570
3982;8584;571
3943;8533;572
3978;8596;573
3870;8512;574
3963;8607;575
3925;8557;576
3886;8512;577
3880;8524;578
4070;8742;579
3978;8660;580
3970;8650;581
3912;8626;582
3794;8508;583
3938;8656;584
4149;8859;585
4057;8787;586
4024;8780;587
4014;8778;588
4114;8882;589
4146;8942;590
4094;8902;591
3995;8789;592
4124;8926;593
3996;8818;594
3922;8758;595
4042;8864;596
4082;8914;597
4119;8979;598
4177;9037;599
4172;9044;600
4022;8894;601
4201;9075;602
4160;9064;603
4138;9050;604
4187;9099;605
4178;9116;606
4321;9261;607
4110;9060;608
4278;9238;609
4231;9201;610
4118;9096;611
4243;9229;612
4162;9142;613
4205;9233;614
4140;9148;615
4260;9286;616
4248;9264;617
4208;9246;618
4194;9248;619
4351;9429;620
4324;9390;621
4447;9547;622
4274;9384;623
4425;9537;624
4217;9319;625
4316;9424;626
4374;9500;627
4438;9596;628
4318;9460;629
4381;9539;630
4437;9605;631
4299;9471;632
4341;9519;633
4546;9750;634
4362;9554;635
4379;9597;636
4407;9629;637
4502;9752;638
4405;9669;639
4398;9662;640
4446;9704;641
4520;9806;642
4549;9819;643
4383;9681;644
4505;9795;645
4674;9998;646
4572;9892;647
4702;10028;648
4479;9821;649
4567;9927;650
4596;9926;651
4462;9834;652
4632;10024;653
4501;9913;654
4590;10010;655
4574;9992;656
4481;9887;657
4551;9979;658
4651;10075;659
4624;10068;660
4551;9999;661
4558;10064;662
